"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,11,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",60.00,9.00,2.61,2.56,0.67,0.00,3.17,0.00,0.00,545.00,336.00,49.00,12.00,0.00,148.00,
2016,11,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",24.00,7.00,1.71,0.00,0.20,0.00,5.09,0.00,0.00,373.00,79.00,0.00,16.00,0.00,278.00,
2016,11,"VX","Virgin America","LGA","New York, NY: LaGuardia",110.00,39.00,3.17,4.00,27.38,0.00,4.45,1.00,0.00,2855.00,303.00,132.00,2141.00,0.00,279.00,
2016,11,"VX","Virgin America","DEN","Denver, CO: Denver International",86.00,12.00,2.00,0.00,0.30,0.00,9.70,0.00,0.00,669.00,105.00,0.00,8.00,0.00,556.00,
2016,12,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1223.00,443.00,71.49,85.52,159.09,2.72,124.19,18.00,27.00,27765.00,5053.00,3153.00,9902.00,94.00,9563.00,
2016,12,"VX","Virgin America","SAN","San Diego, CA: San Diego International",175.00,56.00,18.42,0.27,3.54,0.00,33.77,6.00,1.00,4047.00,1544.00,25.00,147.00,0.00,2331.00,
2016,12,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1824.00,591.00,78.98,83.01,241.76,2.15,185.11,39.00,61.00,42466.00,5543.00,3126.00,19837.00,42.00,13918.00,
2016,12,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",382.00,77.00,18.56,2.02,3.50,0.34,52.58,3.00,0.00,4630.00,914.00,38.00,180.00,19.00,3479.00,
2016,12,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",62.00,20.00,1.85,4.58,1.44,0.27,11.86,0.00,0.00,1084.00,78.00,147.00,63.00,23.00,773.00,
2016,12,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",217.00,55.00,8.28,0.00,21.13,0.00,25.59,0.00,0.00,4992.00,962.00,0.00,1676.00,0.00,2354.00,
2016,12,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",228.00,53.00,9.67,2.36,12.82,0.00,28.15,3.00,0.00,2947.00,422.00,81.00,488.00,0.00,1956.00,
2016,12,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",143.00,30.00,7.93,0.30,4.36,0.00,17.41,5.00,0.00,2330.00,338.00,9.00,529.00,0.00,1454.00,
2016,12,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",57.00,10.00,2.87,0.00,1.02,0.00,6.11,0.00,0.00,546.00,89.00,0.00,20.00,0.00,437.00,
2016,12,"VX","Virgin America","PDX","Portland, OR: Portland International",87.00,22.00,2.98,0.53,3.69,0.00,14.80,2.00,0.00,1045.00,140.00,59.00,78.00,0.00,768.00,
2016,12,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",132.00,23.00,5.49,1.00,1.17,0.00,15.33,1.00,0.00,1513.00,292.00,21.00,44.00,0.00,1156.00,
2016,12,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",424.00,147.00,24.98,9.93,26.34,0.56,85.18,11.00,0.00,9021.00,1368.00,360.00,1202.00,24.00,6067.00,
2016,12,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",116.00,13.00,7.58,0.83,1.80,0.00,2.79,0.00,0.00,802.00,488.00,24.00,47.00,0.00,243.00,
2016,12,"VX","Virgin America","MCO","Orlando, FL: Orlando International",31.00,5.00,2.93,1.07,0.00,0.00,1.00,0.00,0.00,225.00,142.00,18.00,0.00,0.00,65.00,
2016,12,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",158.00,45.00,10.48,2.70,6.99,0.17,24.67,2.00,0.00,2844.00,599.00,153.00,267.00,4.00,1821.00,
2016,12,"VX","Virgin America","BOS","Boston, MA: Logan International",134.00,20.00,4.46,0.00,2.94,0.00,12.61,1.00,0.00,1210.00,187.00,0.00,68.00,0.00,955.00,
2016,12,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",62.00,18.00,5.50,8.89,2.16,0.00,1.45,0.00,0.00,852.00,410.00,326.00,69.00,0.00,47.00,
2016,12,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",43.00,12.00,2.26,0.00,1.10,0.00,8.64,2.00,0.00,1012.00,117.00,0.00,355.00,0.00,540.00,
2016,12,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",400.00,70.00,20.88,6.96,10.59,2.04,29.53,2.00,0.00,4039.00,1335.00,187.00,415.00,70.00,2032.00,
2016,12,"VX","Virgin America","LGA","New York, NY: LaGuardia",97.00,11.00,2.07,0.00,7.67,0.00,1.25,1.00,0.00,689.00,93.00,0.00,393.00,0.00,203.00,
2016,12,"VX","Virgin America","DEN","Denver, CO: Denver International",88.00,20.00,5.87,1.00,1.81,0.00,11.32,2.00,0.00,1141.00,221.00,28.00,52.00,0.00,840.00,
2016,12,"VX","Virgin America","ONT","Ontario, CA: Ontario International",,,,,,,,,,,,,,,,
2017,1,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",58.00,12.00,1.85,0.07,2.62,0.00,7.45,0.00,0.00,962.00,233.00,10.00,116.00,0.00,603.00,
2017,1,"VX","Virgin America","BOS","Boston, MA: Logan International",141.00,35.00,11.95,5.18,7.81,0.00,10.06,3.00,0.00,1448.00,597.00,103.00,256.00,0.00,492.00,
2017,1,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",404.00,82.00,18.33,1.23,20.81,0.00,41.63,2.00,1.00,4408.00,900.00,24.00,730.00,0.00,2754.00,
2017,1,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",115.00,18.00,8.13,0.00,3.58,0.00,6.30,0.00,0.00,718.00,381.00,0.00,89.00,0.00,248.00,
2017,1,"VX","Virgin America","DEN","Denver, CO: Denver International",85.00,20.00,0.56,0.00,5.74,0.00,13.70,3.00,0.00,1517.00,28.00,0.00,342.00,0.00,1147.00,
2017,1,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",195.00,77.00,9.36,1.46,44.98,0.00,21.19,2.00,0.00,4642.00,349.00,30.00,2868.00,0.00,1395.00,
2017,1,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",166.00,50.00,12.40,4.46,12.77,0.00,20.37,3.00,1.00,2324.00,559.00,129.00,434.00,0.00,1202.00,
2017,1,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",40.00,14.00,4.60,5.07,2.35,0.00,1.98,0.00,0.00,585.00,200.00,231.00,70.00,0.00,84.00,
2017,1,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",115.00,23.00,5.31,0.18,4.93,0.00,12.58,0.00,0.00,1196.00,217.00,14.00,168.00,0.00,797.00,
2017,1,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",391.00,90.00,22.89,4.09,19.80,0.00,43.22,5.00,1.00,5317.00,1445.00,121.00,754.00,0.00,2997.00,
2017,1,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",409.00,152.00,23.88,8.05,48.05,0.10,71.92,9.00,0.00,8980.00,1226.00,336.00,2116.00,12.00,5290.00,
2017,1,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1172.00,408.00,76.33,59.89,129.20,0.37,142.21,22.00,16.00,23656.00,4032.00,2265.00,7382.00,28.00,9949.00,
2017,1,"VX","Virgin America","LGA","New York, NY: LaGuardia",99.00,23.00,4.98,1.40,16.62,0.00,0.00,2.00,0.00,1547.00,152.00,38.00,1357.00,0.00,0.00,
2017,1,"VX","Virgin America","MCO","Orlando, FL: Orlando International",31.00,6.00,2.33,0.00,3.67,0.00,0.00,0.00,0.00,202.00,99.00,0.00,103.00,0.00,0.00,
2017,1,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",66.00,21.00,3.50,4.75,2.00,0.00,10.75,0.00,1.00,1172.00,168.00,229.00,55.00,0.00,720.00,
2017,1,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",97.00,18.00,2.44,1.00,7.00,0.00,7.56,0.00,0.00,918.00,109.00,15.00,417.00,0.00,377.00,
2017,1,"VX","Virgin America","PDX","Portland, OR: Portland International",89.00,35.00,6.60,0.58,5.36,0.00,22.46,7.00,0.00,2425.00,388.00,12.00,268.00,0.00,1757.00,
2017,1,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",40.00,15.00,2.65,1.38,2.29,0.00,8.68,2.00,0.00,871.00,163.00,26.00,139.00,0.00,543.00,
2017,1,"VX","Virgin America","SAN","San Diego, CA: San Diego International",165.00,56.00,8.09,0.00,10.44,0.00,37.47,12.00,2.00,3367.00,591.00,0.00,391.00,0.00,2385.00,
2017,1,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",192.00,45.00,4.11,0.00,8.83,0.00,32.06,7.00,0.00,2712.00,184.00,0.00,289.00,0.00,2239.00,
2017,1,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1712.00,674.00,89.83,65.60,353.01,1.64,163.92,58.00,55.00,48163.00,5424.00,2681.00,28682.00,38.00,11338.00,
2017,2,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",52.00,12.00,2.94,0.68,1.29,0.00,7.08,0.00,0.00,1001.00,339.00,15.00,65.00,0.00,582.00,
2017,2,"VX","Virgin America","BOS","Boston, MA: Logan International",126.00,25.00,5.65,4.49,5.65,0.00,9.21,7.00,0.00,1113.00,206.00,145.00,213.00,0.00,549.00,
2017,2,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",380.00,50.00,11.95,0.04,15.40,0.00,22.61,9.00,0.00,2496.00,704.00,6.00,515.00,0.00,1271.00,
2017,2,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",104.00,14.00,6.45,2.32,0.50,0.00,4.73,0.00,0.00,637.00,353.00,85.00,23.00,0.00,176.00,
2017,2,"VX","Virgin America","DEN","Denver, CO: Denver International",76.00,12.00,0.92,0.00,1.00,0.00,10.08,3.00,0.00,522.00,48.00,0.00,21.00,0.00,453.00,
2017,2,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",170.00,52.00,4.36,10.05,18.01,0.00,19.58,7.00,1.00,2996.00,231.00,239.00,1242.00,0.00,1284.00,
2017,2,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",148.00,49.00,4.46,7.05,13.67,1.35,22.47,1.00,4.00,2513.00,204.00,288.00,507.00,49.00,1465.00,
2017,2,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",28.00,4.00,2.00,1.34,0.06,0.60,0.00,0.00,0.00,141.00,78.00,34.00,1.00,28.00,0.00,
2017,2,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",99.00,25.00,7.64,3.24,4.72,0.00,9.39,0.00,0.00,1315.00,366.00,113.00,142.00,0.00,694.00,
2017,2,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",349.00,83.00,8.20,11.48,24.09,0.34,38.90,15.00,0.00,4444.00,335.00,488.00,1161.00,16.00,2444.00,
2017,2,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",366.00,97.00,17.94,5.65,22.38,0.57,50.47,10.00,0.00,5290.00,1022.00,148.00,707.00,13.00,3400.00,
2017,2,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1035.00,393.00,30.93,61.75,187.93,0.75,111.64,27.00,6.00,21438.00,2072.00,2138.00,10535.00,12.00,6681.00,
2017,2,"VX","Virgin America","LGA","New York, NY: LaGuardia",96.00,19.00,4.17,3.43,9.69,0.00,1.71,7.00,0.00,1058.00,147.00,107.00,761.00,0.00,43.00,
2017,2,"VX","Virgin America","MCO","Orlando, FL: Orlando International",28.00,6.00,4.45,0.14,1.41,0.00,0.00,0.00,0.00,283.00,243.00,10.00,30.00,0.00,0.00,
2017,2,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",60.00,25.00,2.42,8.05,1.61,0.15,12.77,0.00,0.00,1274.00,204.00,423.00,51.00,10.00,586.00,
2017,2,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",80.00,13.00,3.81,2.26,3.29,0.00,3.64,0.00,0.00,638.00,334.00,51.00,110.00,0.00,143.00,
2017,2,"VX","Virgin America","PDX","Portland, OR: Portland International",80.00,25.00,3.89,0.38,3.23,0.00,17.51,5.00,0.00,1437.00,126.00,21.00,94.00,0.00,1196.00,
2017,2,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",36.00,12.00,3.38,0.44,3.34,0.00,4.84,1.00,0.00,416.00,109.00,10.00,118.00,0.00,179.00,
2017,2,"VX","Virgin America","SAN","San Diego, CA: San Diego International",148.00,50.00,3.01,1.40,9.50,0.00,36.10,12.00,2.00,3149.00,120.00,76.00,503.00,0.00,2450.00,
2017,2,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",168.00,39.00,7.41,0.50,9.62,0.00,21.46,8.00,0.00,2726.00,486.00,14.00,769.00,0.00,1457.00,
2017,2,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1511.00,594.00,57.02,86.75,342.05,0.37,107.82,68.00,27.00,42792.00,3365.00,3252.00,29951.00,15.00,6209.00,
2017,3,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",58.00,14.00,2.15,0.20,5.23,0.00,6.42,0.00,0.00,660.00,49.00,8.00,123.00,0.00,480.00,
2017,3,"VX","Virgin America","BOS","Boston, MA: Logan International",139.00,35.00,12.03,4.56,8.78,0.00,9.63,5.00,0.00,1331.00,435.00,130.00,239.00,0.00,527.00,
2017,3,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",387.00,91.00,16.15,3.31,26.80,0.00,44.74,8.00,0.00,4840.00,1176.00,100.00,869.00,0.00,2695.00,
2017,3,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",116.00,21.00,4.60,0.71,6.43,0.00,9.26,4.00,0.00,784.00,225.00,20.00,209.00,0.00,330.00,
2017,3,"VX","Virgin America","DEN","Denver, CO: Denver International",87.00,27.00,2.76,0.44,2.48,0.00,21.32,1.00,0.00,1401.00,105.00,14.00,154.00,0.00,1128.00,
2017,3,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",218.00,91.00,10.78,5.19,51.63,0.51,22.88,12.00,0.00,6524.00,548.00,255.00,4294.00,18.00,1409.00,
2017,3,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",178.00,72.00,15.80,4.81,23.99,1.00,26.40,2.00,0.00,2653.00,528.00,138.00,767.00,50.00,1170.00,
2017,3,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",31.00,3.00,2.65,0.35,0.00,0.00,0.00,0.00,0.00,115.00,109.00,6.00,0.00,0.00,0.00,
2017,3,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",116.00,34.00,10.32,2.14,9.55,0.00,11.99,4.00,0.00,1430.00,477.00,63.00,259.00,0.00,631.00,
2017,3,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",390.00,120.00,24.72,7.10,57.07,0.10,31.02,20.00,1.00,8166.00,1477.00,584.00,4509.00,18.00,1578.00,
2017,3,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",397.00,116.00,15.41,5.24,32.26,0.00,63.09,7.00,0.00,6993.00,641.00,353.00,2684.00,0.00,3315.00,
2017,3,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1200.00,448.00,43.87,10.97,255.73,1.96,135.47,26.00,1.00,24205.00,2378.00,467.00,11861.00,93.00,9406.00,
2017,3,"VX","Virgin America","LGA","New York, NY: LaGuardia",90.00,28.00,3.00,2.08,22.92,0.00,0.00,5.00,1.00,2023.00,109.00,89.00,1825.00,0.00,0.00,
2017,3,"VX","Virgin America","MCO","Orlando, FL: Orlando International",31.00,6.00,3.46,0.61,1.92,0.00,0.00,0.00,1.00,145.00,75.00,19.00,51.00,0.00,0.00,
2017,3,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",66.00,18.00,2.17,1.71,2.51,0.00,11.61,0.00,1.00,745.00,98.00,47.00,135.00,0.00,465.00,
2017,3,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",89.00,34.00,8.42,2.51,10.81,0.00,12.26,0.00,0.00,1537.00,263.00,134.00,632.00,0.00,508.00,
2017,3,"VX","Virgin America","PDX","Portland, OR: Portland International",90.00,30.00,7.00,1.69,4.21,0.00,17.10,0.00,0.00,1567.00,431.00,37.00,121.00,0.00,978.00,
2017,3,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",43.00,22.00,2.62,0.36,4.87,0.00,14.14,1.00,1.00,1093.00,93.00,11.00,156.00,0.00,833.00,
2017,3,"VX","Virgin America","SAN","San Diego, CA: San Diego International",168.00,51.00,12.48,0.65,8.80,0.00,29.08,3.00,0.00,2860.00,640.00,15.00,325.00,0.00,1880.00,
2017,3,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",196.00,41.00,8.04,5.48,7.08,0.00,20.40,1.00,0.00,1890.00,383.00,182.00,188.00,0.00,1137.00,
2017,3,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1727.00,549.00,80.31,35.07,224.54,0.67,208.41,45.00,7.00,35933.00,4416.00,1566.00,17510.00,13.00,12428.00,
2017,4,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",55.00,13.00,2.47,0.31,1.55,0.00,8.66,0.00,0.00,655.00,114.00,5.00,48.00,0.00,488.00,
2017,4,"VX","Virgin America","BOS","Boston, MA: Logan International",136.00,36.00,11.92,4.41,9.06,0.00,10.61,1.00,0.00,1306.00,409.00,148.00,304.00,0.00,445.00,
2017,4,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",346.00,67.00,12.48,2.63,7.76,0.00,44.12,3.00,0.00,3985.00,753.00,137.00,310.00,0.00,2785.00,
2017,4,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",110.00,17.00,4.29,3.94,8.07,0.00,0.70,0.00,1.00,1020.00,313.00,164.00,524.00,0.00,19.00,
2017,4,"VX","Virgin America","DEN","Denver, CO: Denver International",85.00,21.00,2.65,0.28,2.65,0.00,15.43,1.00,0.00,1240.00,197.00,11.00,128.00,0.00,904.00,
2017,4,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",220.00,74.00,8.88,9.19,38.26,0.00,17.67,0.00,0.00,5710.00,928.00,315.00,3293.00,0.00,1174.00,
2017,4,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",159.00,51.00,11.13,4.28,15.18,0.43,19.97,1.00,0.00,2118.00,371.00,108.00,516.00,13.00,1110.00,
2017,4,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",30.00,5.00,1.23,0.73,3.03,0.00,0.00,0.00,0.00,140.00,29.00,36.00,75.00,0.00,0.00,
2017,4,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",119.00,31.00,7.36,3.01,4.88,0.00,15.76,1.00,0.00,1494.00,282.00,100.00,142.00,0.00,970.00,
2017,4,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",371.00,118.00,11.52,6.51,67.27,0.23,32.47,1.00,0.00,9623.00,642.00,271.00,6599.00,24.00,2087.00,
2017,4,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",382.00,113.00,13.95,1.18,19.24,0.42,78.22,10.00,0.00,6182.00,881.00,33.00,706.00,8.00,4554.00,
2017,4,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1169.00,353.00,47.46,11.01,153.14,1.73,139.67,20.00,1.00,20561.00,2951.00,337.00,7312.00,108.00,9853.00,
2017,4,"VX","Virgin America","LGA","New York, NY: LaGuardia",75.00,27.00,2.87,5.98,16.80,0.00,1.35,1.00,0.00,2206.00,350.00,271.00,1461.00,0.00,124.00,
2017,4,"VX","Virgin America","MCO","Orlando, FL: Orlando International",30.00,4.00,1.99,0.01,1.00,0.00,1.00,0.00,0.00,245.00,201.00,1.00,28.00,0.00,15.00,
2017,4,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",65.00,23.00,1.95,5.65,4.26,0.00,11.14,0.00,0.00,846.00,84.00,121.00,126.00,0.00,515.00,
2017,4,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",86.00,19.00,5.98,1.92,3.55,0.00,7.55,0.00,0.00,1019.00,191.00,144.00,262.00,0.00,422.00,
2017,4,"VX","Virgin America","PDX","Portland, OR: Portland International",85.00,34.00,6.65,0.80,3.25,0.00,23.30,0.00,0.00,2301.00,263.00,24.00,208.00,0.00,1806.00,
2017,4,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",39.00,18.00,2.95,0.00,2.85,0.00,12.20,0.00,0.00,896.00,146.00,0.00,97.00,0.00,653.00,
2017,4,"VX","Virgin America","SAN","San Diego, CA: San Diego International",162.00,52.00,1.35,0.98,8.61,0.00,41.07,7.00,0.00,3139.00,69.00,23.00,313.00,0.00,2734.00,
2017,4,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",194.00,54.00,6.90,4.60,12.51,0.65,29.34,4.00,0.00,2785.00,240.00,122.00,427.00,11.00,1985.00,
2017,4,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1679.00,750.00,60.92,43.42,491.91,3.31,150.43,44.00,4.00,59600.00,3722.00,1955.00,43000.00,832.00,10091.00,
2017,5,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",58.00,10.00,0.06,0.18,1.86,0.00,7.89,0.00,0.00,401.00,4.00,11.00,59.00,0.00,327.00,
2017,5,"VX","Virgin America","BOS","Boston, MA: Logan International",166.00,70.00,17.90,1.45,30.54,0.18,19.93,0.00,0.00,4121.00,629.00,60.00,2415.00,8.00,1009.00,
2017,5,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",371.00,75.00,14.09,2.40,17.02,0.00,41.49,0.00,0.00,4184.00,884.00,54.00,526.00,0.00,2720.00,
2017,5,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",116.00,17.00,4.59,1.20,3.38,0.00,7.82,0.00,0.00,767.00,195.00,55.00,181.00,0.00,336.00,
2017,5,"VX","Virgin America","DEN","Denver, CO: Denver International",89.00,29.00,3.36,1.00,8.79,0.00,15.86,2.00,0.00,1450.00,116.00,31.00,366.00,0.00,937.00,
2017,5,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",239.00,106.00,19.06,1.58,60.28,0.00,25.08,0.00,1.00,7263.00,794.00,53.00,5131.00,0.00,1285.00,
2017,5,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",87.00,29.00,7.10,0.36,5.35,0.54,15.65,0.00,2.00,1205.00,381.00,10.00,157.00,19.00,638.00,
2017,5,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",62.00,12.00,3.34,0.00,0.44,0.00,8.22,0.00,0.00,750.00,256.00,0.00,23.00,0.00,471.00,
2017,5,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",142.00,47.00,13.26,0.86,12.00,0.59,20.28,0.00,0.00,1930.00,508.00,26.00,380.00,26.00,990.00,
2017,5,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",365.00,165.00,21.76,2.14,104.37,0.13,36.61,2.00,0.00,14434.00,943.00,54.00,11441.00,5.00,1991.00,
2017,5,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",396.00,150.00,30.00,0.38,37.61,1.13,80.88,10.00,1.00,8027.00,1157.00,18.00,2059.00,111.00,4682.00,
2017,5,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1215.00,590.00,86.13,4.18,328.42,1.87,169.40,21.00,0.00,30464.00,3887.00,246.00,14787.00,119.00,11425.00,
2017,5,"VX","Virgin America","LGA","New York, NY: LaGuardia",81.00,27.00,6.53,0.00,16.47,0.00,4.00,0.00,0.00,2611.00,502.00,0.00,1869.00,0.00,240.00,
2017,5,"VX","Virgin America","MCO","Orlando, FL: Orlando International",31.00,9.00,4.93,0.60,2.56,0.00,0.92,0.00,0.00,311.00,225.00,10.00,58.00,0.00,18.00,
2017,5,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",66.00,20.00,4.98,0.94,3.81,0.00,10.27,0.00,0.00,873.00,248.00,41.00,142.00,0.00,442.00,
2017,5,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",125.00,51.00,14.30,0.31,10.51,0.00,25.88,0.00,1.00,2625.00,600.00,13.00,339.00,0.00,1673.00,
2017,5,"VX","Virgin America","PDX","Portland, OR: Portland International",89.00,36.00,3.77,0.83,6.95,0.00,24.44,1.00,0.00,1755.00,151.00,15.00,261.00,0.00,1328.00,
2017,5,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",17.00,11.00,1.89,0.71,2.12,0.00,6.28,0.00,0.00,552.00,73.00,15.00,111.00,0.00,353.00,
2017,5,"VX","Virgin America","SAN","San Diego, CA: San Diego International",178.00,62.00,13.57,0.00,7.40,0.00,41.03,10.00,0.00,3134.00,637.00,0.00,342.00,0.00,2155.00,
2017,5,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",198.00,78.00,12.15,5.06,22.07,0.00,38.71,7.00,0.00,3840.00,406.00,111.00,889.00,0.00,2434.00,
2017,5,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1802.00,723.00,88.52,10.09,351.97,1.08,271.34,54.00,2.00,50009.00,4529.00,591.00,27534.00,24.00,17331.00,
2017,5,"VX","Virgin America","SLC","Salt Lake City, UT: Salt Lake City International",1.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,6,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",56.00,15.00,2.14,0.00,0.93,0.00,11.92,0.00,0.00,740.00,44.00,0.00,57.00,0.00,639.00,
2017,6,"VX","Virgin America","BOS","Boston, MA: Logan International",191.00,66.00,9.41,0.49,44.18,0.00,11.91,1.00,0.00,5894.00,333.00,18.00,4967.00,0.00,576.00,
2017,6,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",357.00,71.00,24.18,1.90,13.41,1.00,30.51,7.00,4.00,4320.00,1414.00,146.00,478.00,43.00,2239.00,
2017,6,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",112.00,21.00,5.48,0.32,9.96,0.00,5.24,3.00,3.00,1153.00,162.00,18.00,636.00,0.00,337.00,
2017,6,"VX","Virgin America","DEN","Denver, CO: Denver International",86.00,27.00,3.09,0.00,4.73,0.00,19.18,1.00,0.00,1067.00,104.00,0.00,162.00,0.00,801.00,
2017,6,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",240.00,99.00,15.46,0.36,64.46,0.63,18.08,1.00,0.00,6224.00,905.00,29.00,4217.00,36.00,1037.00,
2017,6,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",90.00,36.00,7.34,0.29,9.10,0.00,19.27,0.00,0.00,1924.00,396.00,36.00,645.00,0.00,847.00,
2017,6,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",60.00,15.00,4.43,0.00,1.37,0.00,9.20,0.00,0.00,505.00,139.00,0.00,30.00,0.00,336.00,
2017,6,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",146.00,28.00,7.24,0.00,8.44,0.00,12.33,1.00,0.00,1020.00,262.00,0.00,401.00,0.00,357.00,
